#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
455,05/11/2025 03:40:00,8.19,82.36,5.37,,,
456,05/11/2025 03:50:00,7.94,82.67,5.19,,,
457,05/11/2025 04:00:00,7.85,84.05,5.33,,,
458,05/11/2025 04:10:00,7.85,83.67,5.26,,,
459,05/11/2025 04:20:00,7.88,83.79,5.32,,,
460,05/11/2025 04:30:00,7.73,83.69,5.15,,,
461,05/11/2025 04:40:00,7.63,84.88,5.26,,,
462,05/11/2025 04:50:00,7.45,85.55,5.19,,,
463,05/11/2025 05:00:00,7.38,85.15,5.05,,,
464,05/11/2025 05:10:00,7.22,86.32,5.09,,,
465,05/11/2025 05:20:00,7.15,86.25,5.02,,,
466,05/11/2025 05:30:00,7.04,86.55,4.96,,,
467,05/11/2025 05:40:00,6.94,87.16,4.95,,,
468,05/11/2025 05:50:00,6.91,87.50,4.99,,,
469,05/11/2025 06:00:00,6.97,88.07,5.14,,,
470,05/11/2025 06:10:00,7.11,87.47,5.18,,,
471,05/11/2025 06:20:00,7.19,87.39,5.25,,,
472,05/11/2025 06:30:00,7.13,86.69,5.07,,,
473,05/11/2025 06:40:00,7.16,87.10,5.17,,,
474,05/11/2025 06:50:00,7.29,87.27,5.32,,,
475,05/11/2025 07:00:00,7.60,86.85,5.56,,,
476,05/11/2025 07:10:00,7.96,86.05,5.77,,,
477,05/11/2025 07:20:00,8.42,84.66,5.99,,,
478,05/11/2025 07:30:00,8.88,83.36,6.22,,,
479,05/11/2025 07:40:00,9.25,82.39,6.42,,,
480,05/11/2025 07:50:00,10.15,78.85,6.66,,,
481,05/11/2025 08:00:00,11.26,74.13,6.83,,,
482,05/11/2025 08:10:00,12.17,71.45,7.17,,,
483,05/11/2025 08:20:00,12.88,67.56,7.04,,,
484,05/11/2025 08:30:00,13.39,66.14,7.22,,,
485,05/11/2025 08:40:00,13.59,65.40,7.24,,,
486,05/11/2025 08:50:00,14.09,63.72,7.33,,,
487,05/11/2025 09:00:00,14.42,61.85,7.21,,,
488,05/11/2025 09:10:00,14.93,60.29,7.31,,,
489,05/11/2025 09:20:00,15.23,60.09,7.55,,,
490,05/11/2025 09:30:00,15.69,54.47,6.55,,,
491,05/11/2025 09:40:00,15.82,56.58,7.22,,,
492,05/11/2025 09:50:00,16.48,49.88,6.01,,,
493,05/11/2025 10:00:00,16.69,46.12,5.06,,,
494,05/11/2025 10:10:00,16.91,49.72,6.35,,,
495,05/11/2025 10:20:00,17.02,44.85,4.97,,,
496,05/11/2025 10:30:00,17.31,44.96,5.27,,,
497,05/11/2025 10:40:00,17.22,43.44,4.69,,,
498,05/11/2025 10:50:00,17.28,44.01,4.93,,,
499,05/11/2025 11:00:00,17.76,44.44,5.51,,,
500,05/11/2025 11:10:00,18.21,46.32,6.51,,,
501,05/11/2025 11:20:00,18.13,45.18,6.08,,,
502,05/11/2025 11:30:00,18.38,40.69,4.80,,,
503,05/11/2025 11:40:00,18.77,38.69,4.42,,,
504,05/11/2025 11:50:00,18.70,40.89,5.16,,,
505,05/11/2025 12:00:00,19.17,39.78,5.19,,,
506,05/11/2025 12:10:00,18.85,39.09,4.65,,,
507,05/11/2025 12:20:00,18.73,38.49,4.32,,,
508,05/11/2025 12:30:00,18.80,39.60,4.79,,,
509,05/11/2025 12:40:00,18.53,40.56,4.89,,,
510,05/11/2025 12:50:00,18.46,36.71,3.40,,,
511,05/11/2025 13:00:00,18.08,38.35,3.69,,,
512,05/11/2025 13:10:00,18.30,39.32,4.25,,,
513,05/11/2025 13:20:00,18.27,41.81,5.09,,,
514,05/11/2025 13:30:00,18.48,40.49,4.82,,,
515,05/11/2025 13:40:00,18.41,39.76,4.50,,,
516,05/11/2025 13:50:00,18.35,40.19,4.60,,,
517,05/11/2025 14:00:00,18.53,40.54,4.88,,,
518,05/11/2025 14:10:00,18.44,38.68,4.13,,,
519,05/11/2025 14:20:00,18.11,39.79,4.24,,,
520,05/11/2025 14:30:00,18.26,41.32,4.92,,,
521,05/11/2025 14:40:00,18.14,42.11,5.08,,,
522,05/11/2025 14:50:00,18.36,39.14,4.23,,,
523,05/11/2025 15:00:00,18.11,38.09,3.62,,,
524,05/11/2025 15:10:00,17.94,39.94,4.14,,,
525,05/11/2025 15:20:00,18.06,38.90,3.87,,,
526,05/11/2025 15:30:00,18.04,41.10,4.63,,,
527,05/11/2025 15:40:00,17.88,40.08,4.13,,,
528,05/11/2025 15:50:00,18.14,39.91,4.31,,,
529,05/11/2025 16:00:00,18.06,39.51,4.09,,,
530,05/11/2025 16:10:00,18.14,41.98,5.04,,,
531,05/11/2025 16:20:00,18.10,39.60,4.16,,,
532,05/11/2025 16:30:00,18.00,40.80,4.50,,,
533,05/11/2025 16:40:00,18.26,39.98,4.44,,,
534,05/11/2025 16:50:00,18.10,39.30,4.05,,,
535,05/11/2025 17:00:00,18.08,39.64,4.16,,,
536,05/11/2025 17:10:00,17.97,40.39,4.33,,,
537,05/11/2025 17:20:00,17.88,41.96,4.79,,,
538,05/11/2025 17:30:00,17.72,42.24,4.74,,,
539,05/11/2025 17:40:00,17.18,43.35,4.63,,,
540,05/11/2025 17:50:00,17.02,42.99,4.36,,,
541,05/11/2025 18:00:00,17.03,44.04,4.72,,,
542,05/11/2025 18:10:00,16.69,42.90,4.03,,,
543,05/11/2025 18:20:00,16.62,42.98,4.00,,,
544,05/11/2025 18:30:00,16.64,44.04,4.36,,,
545,05/11/2025 18:40:00,16.56,44.92,4.57,,,
546,05/11/2025 18:50:00,16.41,45.06,4.48,,,
547,05/11/2025 19:00:00,16.29,44.80,4.29,,,
548,05/11/2025 19:10:00,16.20,45.84,4.54,,,
549,05/11/2025 19:20:00,16.07,45.73,4.39,,,
550,05/11/2025 19:30:00,15.88,46.53,4.46,,,
551,05/11/2025 19:40:00,15.67,46.90,4.37,,,
552,05/11/2025 19:50:00,15.46,47.43,4.35,,,
553,05/11/2025 20:00:00,15.15,48.03,4.24,,,
554,05/11/2025 20:10:00,14.96,49.82,4.59,,,
555,05/11/2025 20:20:00,14.66,49.83,4.31,,,
556,05/11/2025 20:30:00,14.33,51.81,4.56,,,
557,05/11/2025 20:40:00,13.93,53.82,4.74,,,
558,05/11/2025 20:50:00,13.53,53.74,4.35,,,
559,05/11/2025 21:00:00,13.31,54.38,4.31,,,
560,05/11/2025 21:10:00,12.97,56.46,4.53,,,
561,05/11/2025 21:20:00,12.40,58.35,4.46,,,
562,05/11/2025 21:30:00,11.86,59.57,4.25,,,
563,05/11/2025 21:40:00,11.39,60.56,4.04,,,
564,05/11/2025 21:50:00,11.01,63.31,4.32,,,
565,05/11/2025 22:00:00,10.60,64.60,4.22,,,
566,05/11/2025 22:10:00,10.33,65.39,4.13,,,
567,05/11/2025 22:20:00,10.01,65.96,3.96,,,
568,05/11/2025 22:30:00,9.78,67.03,3.96,,,
569,05/11/2025 22:40:00,9.59,67.59,3.89,,,
570,05/11/2025 22:50:00,9.42,68.52,3.94,,,
571,05/11/2025 23:00:00,9.35,68.30,3.82,,,
572,05/11/2025 23:10:00,9.29,68.75,3.85,,,
573,05/11/2025 23:20:00,9.32,67.05,3.52,,,
574,05/11/2025 23:30:00,9.25,68.01,3.67,,,
575,05/11/2025 23:40:00,9.07,68.46,3.58,,,
576,05/11/2025 23:50:00,8.92,69.18,3.59,,,
577,05/12/2025 00:00:00,8.96,68.18,3.42,,,
578,05/12/2025 00:10:00,8.96,68.11,3.41,,,
579,05/12/2025 00:20:00,8.85,68.50,3.38,,,
580,05/12/2025 00:30:00,8.62,69.55,3.38,,,
581,05/12/2025 00:40:00,8.59,70.08,3.45,,,
582,05/12/2025 00:50:00,8.53,68.46,3.07,,,
583,05/12/2025 01:00:00,8.58,68.86,3.19,,,
584,05/12/2025 01:10:00,8.31,69.37,3.04,,,
585,05/12/2025 01:20:00,8.12,70.61,3.11,,,
586,05/12/2025 01:30:00,7.87,71.31,3.01,,,
587,05/12/2025 01:40:00,7.69,71.71,2.91,,,
588,05/12/2025 01:50:00,7.58,72.37,2.94,,,
589,05/12/2025 02:00:00,7.55,72.48,2.93,,,
590,05/12/2025 02:10:00,7.44,72.49,2.83,,,
591,05/12/2025 02:20:00,7.43,72.71,2.86,,,
592,05/12/2025 02:30:00,7.37,72.67,2.79,,,
593,05/12/2025 02:40:00,7.40,71.71,2.63,,,
594,05/12/2025 02:50:00,7.38,72.11,2.69,,,
595,05/12/2025 03:00:00,7.29,72.57,2.70,,,
596,05/12/2025 03:10:00,7.08,73.11,2.59,,,
597,05/12/2025 03:20:00,6.96,73.20,2.50,,,
598,05/12/2025 03:30:00,6.91,72.71,2.36,,,
599,05/12/2025 03:40:00,7.11,72.39,2.49,,,
600,05/12/2025 03:50:00,7.13,71.97,2.43,,,
601,05/12/2025 04:00:00,7.04,72.39,2.42,,,
602,05/12/2025 04:10:00,7.03,72.28,2.39,,,
603,05/12/2025 04:20:00,6.94,73.20,2.48,,,
604,05/12/2025 04:30:00,6.73,73.67,2.37,,,
605,05/12/2025 04:40:00,6.57,74.00,2.28,,,
606,05/12/2025 04:50:00,6.57,74.19,2.31,,,
607,05/12/2025 05:00:00,6.43,74.84,2.30,,,
608,05/12/2025 05:10:00,6.16,76.08,2.27,,,
609,05/12/2025 05:20:00,5.94,76.46,2.12,,,
610,05/12/2025 05:30:00,5.70,77.24,2.04,,,
611,05/12/2025 05:40:00,5.53,78.79,2.15,,,
612,05/12/2025 05:50:00,5.31,79.23,2.01,,,
613,05/12/2025 06:00:00,5.09,80.30,1.98,,,
614,05/12/2025 06:10:00,4.97,81.41,2.06,,,
615,05/12/2025 06:20:00,5.02,81.65,2.14,,,
616,05/12/2025 06:30:00,5.00,81.76,2.14,,,
617,05/12/2025 06:40:00,5.08,82.18,2.30,,,
618,05/12/2025 06:50:00,5.46,80.92,2.45,,,
619,05/12/2025 07:00:00,5.78,80.46,2.68,,,
620,05/12/2025 07:10:00,6.21,80.10,3.04,,,
621,05/12/2025 07:20:00,6.60,77.18,2.90,,,
622,05/12/2025 07:30:00,7.12,77.64,3.48,,,
623,05/12/2025 07:40:00,7.68,75.71,3.67,,,
624,05/12/2025 07:50:00,8.73,69.64,3.50,,,
625,05/12/2025 08:00:00,9.99,70.91,4.97,,,
626,05/12/2025 08:10:00,10.80,63.34,4.12,,,
627,05/12/2025 08:20:00,11.53,60.99,4.28,,,
628,05/12/2025 08:30:00,11.83,59.46,4.20,,,
629,05/12/2025 08:40:00,12.06,60.79,4.73,,,
630,05/12/2025 08:50:00,12.55,55.84,3.98,,,
631,05/12/2025 09:00:00,12.97,52.15,3.40,,,
632,05/12/2025 09:10:00,13.33,49.88,3.10,,,
633,05/12/2025 09:20:00,13.21,47.60,2.34,,,
634,05/12/2025 09:30:00,13.60,43.16,1.32,,,
635,05/12/2025 09:40:00,14.13,42.80,1.69,,,
636,05/12/2025 09:50:00,14.14,39.28,0.51,,,
637,05/12/2025 10:00:00,14.35,36.67,-0.26,,,
638,05/12/2025 10:10:00,14.29,40.18,0.95,,,
639,05/12/2025 10:20:00,14.89,39.92,1.40,,,
640,05/12/2025 10:30:00,14.36,40.59,1.15,,,
641,05/12/2025 10:40:00,14.53,38.25,0.48,,,
642,05/12/2025 10:50:00,14.92,38.40,0.88,,,
643,05/12/2025 11:00:00,15.31,38.73,1.35,,,
644,05/12/2025 11:10:00,15.37,37.07,0.80,,,
645,05/12/2025 11:20:00,15.10,36.87,0.48,,,
646,05/12/2025 11:30:00,15.24,36.27,0.38,,,
647,05/12/2025 11:40:00,15.47,35.06,0.12,,,
648,05/12/2025 11:50:00,15.44,33.72,-0.45,,,
649,05/12/2025 12:00:00,15.26,36.29,0.40,,,
650,05/12/2025 12:10:00,15.77,32.10,-0.83,,,
651,05/12/2025 12:20:00,15.88,32.58,-0.53,,,
652,05/12/2025 12:30:00,16.20,34.15,0.40,,,
653,05/12/2025 12:40:00,15.91,32.63,-0.48,,,
654,05/12/2025 12:50:00,16.06,35.04,0.63,,,
655,05/12/2025 13:00:00,16.36,32.67,-0.07,,,
656,05/12/2025 13:10:00,16.07,33.87,0.17,,,
657,05/12/2025 13:20:00,16.04,32.21,-0.55,,,
658,05/12/2025 13:30:00,16.06,31.39,-0.88,,,
659,05/12/2025 13:40:00,16.00,33.51,-0.04,,,
660,05/12/2025 13:50:00,16.00,32.33,-0.53,,,
661,05/12/2025 14:00:00,15.99,32.40,-0.51,,,
662,05/12/2025 14:10:00,15.90,32.84,-0.40,,,
663,05/12/2025 14:20:00,15.99,33.48,-0.06,,,
664,05/12/2025 14:30:00,15.89,33.98,0.06,,,
665,05/12/2025 14:40:00,15.80,33.07,-0.40,,,
666,05/12/2025 14:50:00,15.71,32.38,-0.76,,,
667,05/12/2025 15:00:00,15.75,34.44,0.12,,,
668,05/12/2025 15:10:00,15.88,34.07,0.09,,,
669,05/12/2025 15:20:00,16.13,34.54,0.49,,,
670,05/12/2025 15:30:00,16.34,34.22,0.55,,,
671,05/12/2025 15:40:00,16.34,34.55,0.68,,,
672,05/12/2025 15:50:00,16.61,35.90,1.45,,,
673,05/12/2025 16:00:00,16.94,33.51,0.79,,,
674,05/12/2025 16:10:00,17.07,34.45,1.29,,,
675,05/12/2025 16:20:00,16.84,35.25,1.40,,,
676,05/12/2025 16:30:00,16.63,34.86,1.07,,,
677,05/12/2025 16:40:00,16.58,35.33,1.20,,,
678,05/12/2025 16:50:00,16.43,35.36,1.08,,,
679,05/12/2025 17:00:00,16.26,34.95,0.77,,,
680,05/12/2025 17:10:00,15.96,35.95,0.89,,,
681,05/12/2025 17:20:00,15.77,36.22,0.83,,,
682,05/12/2025 17:30:00,15.69,36.80,0.98,,,
683,05/12/2025 17:40:00,15.65,36.42,0.80,,,
684,05/12/2025 17:50:00,15.56,36.71,0.83,,,
685,05/12/2025 18:00:00,15.44,37.01,0.84,,,
686,05/12/2025 18:10:00,15.37,36.49,0.58,,,
687,05/12/2025 18:20:00,15.27,36.38,0.45,,,
688,05/12/2025 18:30:00,15.16,37.72,0.85,,,
689,05/12/2025 18:40:00,14.94,36.47,0.19,,,
690,05/12/2025 18:50:00,14.80,37.26,0.36,,,
691,05/12/2025 19:00:00,14.72,40.36,1.40,,,
692,05/12/2025 19:10:00,14.45,37.74,0.23,,,
693,05/12/2025 19:20:00,14.36,39.02,0.60,,,
694,05/12/2025 19:30:00,14.21,38.81,0.40,,,
695,05/12/2025 19:40:00,14.03,39.30,0.41,,,
696,05/12/2025 19:50:00,13.88,39.35,0.29,,,
697,05/12/2025 20:00:00,13.78,40.96,0.76,,,
698,05/12/2025 20:10:00,13.44,41.70,0.69,,,
699,05/12/2025 20:20:00,13.07,41.20,0.20,,,
700,05/12/2025 20:30:00,12.74,42.64,0.37,,,
701,05/12/2025 20:40:00,12.31,44.89,0.69,,,
702,05/12/2025 20:50:00,11.90,44.18,0.10,,,
703,05/12/2025 21:00:00,11.42,47.02,0.52,,,
704,05/12/2025 21:10:00,10.83,50.22,0.89,,,
705,05/12/2025 21:20:00,10.30,52.08,0.91,,,
706,05/12/2025 21:30:00,9.82,52.64,0.61,,,
707,05/12/2025 21:40:00,9.42,53.80,0.54,,,
708,05/12/2025 21:50:00,9.11,54.30,0.38,,,
709,05/12/2025 22:00:00,8.86,55.80,0.52,,,
710,05/12/2025 22:10:00,8.62,56.37,0.44,,,
711,05/12/2025 22:20:00,8.39,56.04,0.15,,,
712,05/12/2025 22:30:00,8.33,57.19,0.37,,,
713,05/12/2025 22:40:00,8.18,58.98,0.65,,,
714,05/12/2025 22:50:00,8.04,59.71,0.69,,,
715,05/12/2025 23:00:00,7.89,60.49,0.73,,,
716,05/12/2025 23:10:00,7.71,60.37,0.53,,,
717,05/12/2025 23:20:00,7.42,61.10,0.42,,,
718,05/12/2025 23:30:00,7.20,61.64,0.34,,,
719,05/12/2025 23:40:00,6.95,62.62,0.31,,,
720,05/12/2025 23:50:00,6.86,64.65,0.67,,,
721,05/13/2025 00:00:00,6.78,62.92,0.22,,,
722,05/13/2025 00:10:00,6.70,63.97,0.37,,,
723,05/13/2025 00:20:00,6.57,64.40,0.34,,,
724,05/13/2025 00:30:00,6.49,65.23,0.44,,,
725,05/13/2025 00:40:00,6.54,64.66,0.37,,,
726,05/13/2025 00:50:00,6.46,65.62,0.50,,,
727,05/13/2025 01:00:00,6.56,65.49,0.57,,,
728,05/13/2025 01:10:00,6.65,65.26,0.60,,,
729,05/13/2025 01:20:00,6.72,64.14,0.43,,,
730,05/13/2025 01:30:00,6.73,64.73,0.57,,,
731,05/13/2025 01:40:00,6.72,64.40,0.49,,,
732,05/13/2025 01:50:00,6.68,65.09,0.59,,,
733,05/13/2025 02:00:00,6.66,64.11,0.36,,,
734,05/13/2025 02:10:00,6.90,62.96,0.35,,,
735,05/13/2025 02:20:00,7.03,62.06,0.27,,,
736,05/13/2025 02:30:00,7.15,61.71,0.31,,,
737,05/13/2025 02:40:00,7.24,60.80,0.18,,,
738,05/13/2025 02:50:00,7.26,60.88,0.22,,,
739,05/13/2025 03:00:00,7.11,61.61,0.24,,,
740,05/13/2025 03:10:00,6.98,61.97,0.20,,,
741,05/13/2025 03:20:00,6.66,64.53,0.45,,,
742,05/13/2025 03:30:00,6.25,66.16,0.41,,,
743,05/13/2025 03:40:00,5.77,68.10,0.35,,,
744,05/13/2025 03:50:00,5.38,69.56,0.27,,,
745,05/13/2025 04:00:00,5.03,70.40,0.10,,,
746,05/13/2025 04:10:00,4.82,70.07,-0.16,,,
747,05/13/2025 04:20:00,4.65,70.90,-0.17,,,
748,05/13/2025 04:30:00,4.52,71.83,-0.11,,,
749,05/13/2025 04:40:00,4.28,74.28,0.11,,,
750,05/13/2025 04:50:00,4.20,73.32,-0.14,,,
751,05/13/2025 05:00:00,4.03,73.67,-0.24,,,
752,05/13/2025 05:10:00,3.76,75.44,-0.17,,,
753,05/13/2025 05:20:00,3.53,76.49,-0.21,,,
754,05/13/2025 05:30:00,3.36,77.59,-0.17,,,
755,05/13/2025 05:40:00,3.32,77.80,-0.18,,,
756,05/13/2025 05:50:00,3.28,77.92,-0.20,,,
757,05/13/2025 06:00:00,3.29,79.11,0.02,,,
758,05/13/2025 06:10:00,3.33,78.25,-0.09,,,
759,05/13/2025 06:20:00,3.39,78.98,0.09,,,
760,05/13/2025 06:30:00,3.40,79.50,0.19,,,
761,05/13/2025 06:40:00,3.42,79.57,0.23,,,
762,05/13/2025 06:50:00,3.52,80.17,0.42,,,
763,05/13/2025 07:00:00,3.72,81.24,0.81,,,
764,05/13/2025 07:10:00,4.36,81.16,1.42,,,
765,05/13/2025 07:20:00,5.04,78.00,1.53,,,
766,05/13/2025 07:30:00,5.65,75.41,1.65,,,
767,05/13/2025 07:40:00,6.39,72.45,1.81,,,
768,05/13/2025 07:50:00,7.63,69.36,2.39,,,
769,05/13/2025 08:00:00,8.80,66.76,2.97,,,
770,05/13/2025 08:10:00,9.86,63.59,3.30,,,
771,05/13/2025 08:20:00,10.65,58.89,2.95,,,
772,05/13/2025 08:30:00,11.40,56.90,3.17,,,
773,05/13/2025 08:40:00,11.91,55.50,3.30,,,
774,05/13/2025 08:50:00,12.44,53.98,3.40,,,
775,05/13/2025 09:00:00,12.90,50.35,2.84,,,
776,05/13/2025 09:10:00,13.16,46.02,1.81,,,
777,05/13/2025 09:20:00,13.10,49.30,2.73,,,
778,05/13/2025 09:30:00,13.56,48.48,2.92,,,
779,05/13/2025 09:40:00,13.88,49.32,3.45,,,
780,05/13/2025 09:50:00,14.23,47.70,3.30,,,
781,05/13/2025 10:00:00,14.79,43.31,2.44,,,
782,05/13/2025 10:10:00,14.88,42.69,2.33,,,
783,05/13/2025 10:20:00,15.11,42.24,2.39,,,
784,05/13/2025 10:30:00,15.48,42.20,2.71,,,
785,05/13/2025 10:40:00,15.96,40.58,2.58,,,
786,05/13/2025 10:50:00,16.16,39.74,2.47,,,
787,05/13/2025 11:00:00,15.69,40.58,2.34,,,
788,05/13/2025 11:10:00,15.91,39.34,2.11,,,
789,05/13/2025 11:20:00,16.11,41.84,3.15,,,
790,05/13/2025 11:30:00,16.56,40.03,2.93,,,
791,05/13/2025 11:40:00,16.62,38.34,2.38,,,
792,05/13/2025 11:50:00,16.86,38.04,2.48,,,
793,05/13/2025 12:00:00,17.15,38.22,2.81,,,
794,05/13/2025 12:10:00,17.16,36.81,2.29,,,
795,05/13/2025 12:20:00,17.23,36.31,2.16,,,
796,05/13/2025 12:30:00,16.90,36.94,2.11,,,
797,05/13/2025 12:40:00,17.19,35.93,1.98,,,
798,05/13/2025 12:50:00,17.05,37.13,2.31,,,
799,05/13/2025 13:00:00,17.32,36.67,2.38,,,
800,05/13/2025 13:10:00,17.35,35.84,2.09,,,
801,05/13/2025 13:20:00,17.64,35.68,2.28,,,
802,05/13/2025 13:30:00,17.58,34.27,1.66,,,
803,05/13/2025 13:40:00,17.35,35.17,1.82,,,
804,05/13/2025 13:50:00,17.19,35.88,1.96,,,
805,05/13/2025 14:00:00,17.06,37.14,2.33,,,
806,05/13/2025 14:10:00,17.04,36.23,1.96,,,
807,05/13/2025 14:20:00,16.86,36.65,1.96,,,
808,05/13/2025 14:30:00,16.76,36.79,1.93,,,
809,05/13/2025 14:40:00,16.80,36.72,1.94,,,
810,05/13/2025 14:50:00,17.11,34.77,1.45,,,
811,05/13/2025 15:00:00,16.98,37.26,2.30,,,
812,05/13/2025 15:10:00,17.40,34.64,1.66,,,
813,05/13/2025 15:20:00,17.40,36.28,2.30,,,
814,05/13/2025 15:30:00,17.23,35.77,1.95,,,
815,05/13/2025 15:40:00,17.50,35.02,1.89,,,
816,05/13/2025 15:50:00,17.24,34.68,1.53,,,
817,05/13/2025 16:00:00,17.41,35.25,1.91,,,
818,05/13/2025 16:10:00,17.81,33.96,1.74,,,
819,05/13/2025 16:20:00,17.52,35.09,1.94,,,
820,05/13/2025 16:30:00,17.55,35.15,1.99,,,
821,05/13/2025 16:40:00,17.68,34.88,2.00,,,
822,05/13/2025 16:50:00,17.50,34.60,1.73,,,
823,05/13/2025 17:00:00,17.36,35.01,1.77,,,
824,05/13/2025 17:10:00,17.09,34.50,1.32,,,
825,05/13/2025 17:20:00,16.99,35.22,1.52,,,
826,05/13/2025 17:30:00,16.86,35.41,1.48,,,
827,05/13/2025 17:40:00,16.81,35.82,1.60,,,
828,05/13/2025 17:50:00,16.79,35.50,1.46,,,
829,05/13/2025 18:00:00,16.72,35.62,1.44,,,
830,05/13/2025 18:10:00,16.64,36.07,1.55,,,
831,05/13/2025 18:20:00,16.58,35.13,1.12,,,
832,05/13/2025 18:30:00,16.49,35.66,1.26,,,
833,05/13/2025 18:40:00,16.40,37.01,1.69,,,
834,05/13/2025 18:50:00,16.24,36.49,1.35,,,
835,05/13/2025 19:00:00,16.13,37.18,1.51,,,
836,05/13/2025 19:10:00,15.97,41.47,2.90,,,
837,05/13/2025 19:20:00,15.66,39.12,1.80,,,
838,05/13/2025 19:30:00,15.53,39.37,1.77,,,
839,05/13/2025 19:40:00,15.43,41.58,2.45,,,
840,05/13/2025 19:50:00,15.12,42.07,2.34,,,
841,05/13/2025 20:00:00,14.73,44.95,2.92,,,
842,05/13/2025 20:10:00,14.24,45.00,2.49,,,
843,05/13/2025 20:20:00,13.78,47.30,2.77,,,
844,05/13/2025 20:30:00,13.23,49.80,2.99,,,
845,05/13/2025 20:40:00,12.72,52.99,3.39,,,
846,05/13/2025 20:50:00,12.17,54.07,3.17,,,
847,05/13/2025 21:00:00,11.63,55.39,3.01,,,
848,05/13/2025 21:10:00,11.15,56.35,2.80,,,
849,05/13/2025 21:20:00,10.67,57.36,2.60,,,
850,05/13/2025 21:30:00,10.37,57.55,2.36,,,
851,05/13/2025 21:40:00,10.14,58.17,2.30,,,
852,05/13/2025 21:50:00,9.93,58.27,2.13,,,
853,05/13/2025 22:00:00,9.78,57.94,1.90,,,
854,05/13/2025 22:10:00,9.71,58.34,1.94,,,
855,05/13/2025 22:20:00,9.65,59.12,2.07,,,
856,05/13/2025 22:30:00,9.56,59.15,1.99,,,
857,05/13/2025 22:40:00,9.60,59.00,1.99,,,
858,05/13/2025 22:50:00,9.49,59.26,1.95,,,
859,05/13/2025 23:00:00,9.39,60.68,2.19,,,
860,05/13/2025 23:10:00,9.33,61.05,2.21,,,
861,05/13/2025 23:20:00,9.26,60.81,2.10,,,
862,05/13/2025 23:30:00,9.20,60.61,1.99,,,
863,05/13/2025 23:40:00,9.16,62.64,2.41,,,
864,05/13/2025 23:50:00,9.05,63.16,2.43,,,
865,05/14/2025 00:00:00,8.94,62.71,2.22,,,
866,05/14/2025 00:10:00,8.83,65.01,2.63,,,
867,05/14/2025 00:20:00,8.89,65.15,2.71,,,
868,05/14/2025 00:30:00,8.86,63.77,2.38,,,
869,05/14/2025 00:40:00,8.85,64.00,2.42,,,
870,05/14/2025 00:50:00,8.71,62.82,2.02,,,
871,05/14/2025 01:00:00,8.42,63.21,1.84,,,
872,05/14/2025 01:10:00,8.11,65.12,1.96,,,
873,05/14/2025 01:20:00,7.78,66.65,1.98,,,
874,05/14/2025 01:30:00,7.61,66.70,1.82,,,
875,05/14/2025 01:40:00,7.44,66.66,1.65,,,
876,05/14/2025 01:50:00,7.28,68.33,1.84,,,
877,05/14/2025 02:00:00,7.08,68.87,1.76,,,
878,05/14/2025 02:10:00,7.12,67.14,1.44,,,
879,05/14/2025 02:20:00,7.15,66.48,1.34,,,
880,05/14/2025 02:30:00,7.14,67.21,1.48,,,
881,05/14/2025 02:40:00,7.43,66.79,1.67,,,
882,05/14/2025 02:50:00,7.38,67.13,1.69,,,
883,05/14/2025 03:00:00,7.19,68.68,1.83,,,
884,05/14/2025 03:10:00,6.96,68.95,1.66,,,
885,05/14/2025 03:20:00,6.67,70.33,1.66,,,
886,05/14/2025 03:30:00,6.49,70.43,1.50,,,
887,05/14/2025 03:40:00,6.30,71.24,1.49,,,
888,05/14/2025 03:50:00,6.05,72.45,1.47,,,
889,05/14/2025 04:00:00,5.81,72.42,1.24,,,
890,05/14/2025 04:10:00,5.68,73.58,1.34,,,
891,05/14/2025 04:20:00,5.56,74.29,1.36,,,
892,05/14/2025 04:30:00,5.53,75.21,1.50,,,
893,05/14/2025 04:40:00,5.56,74.31,1.36,,,
894,05/14/2025 04:50:00,5.55,75.40,1.55,,,
895,05/14/2025 05:00:00,5.61,75.35,1.60,,,
896,05/14/2025 05:10:00,5.55,74.25,1.34,,,
897,05/14/2025 05:20:00,5.54,74.99,1.47,,,
898,05/14/2025 05:30:00,5.49,75.38,1.49,,,
899,05/14/2025 05:40:00,5.43,75.91,1.53,,,
900,05/14/2025 05:50:00,5.41,76.39,1.60,,,
901,05/14/2025 06:00:00,5.38,77.03,1.69,,,
902,05/14/2025 06:10:00,5.57,75.38,1.57,,,
903,05/14/2025 06:20:00,5.82,75.11,1.76,,,
904,05/14/2025 06:30:00,5.85,75.87,1.93,,,
905,05/14/2025 06:40:00,5.85,75.90,1.94,,,
906,05/14/2025 06:50:00,5.92,77.52,2.30,,,
907,05/14/2025 07:00:00,5.95,77.78,2.37,,,
908,05/14/2025 07:10:00,6.10,76.96,2.37,,,
909,05/14/2025 07:20:00,6.26,77.71,2.66,,,
910,05/14/2025 07:30:00,6.57,76.58,2.76,,,
911,05/14/2025 07:40:00,7.09,76.18,3.18,,,
912,05/14/2025 07:50:00,8.26,72.51,3.62,,,
913,05/14/2025 08:00:00,9.53,68.19,3.97,,,
914,05/14/2025 08:10:00,10.50,63.65,3.91,,,
915,05/14/2025 08:20:00,11.40,62.40,4.48,,,
916,05/14/2025 08:30:00,12.44,57.26,4.23,,,
917,05/14/2025 08:40:00,13.31,53.98,4.20,,,
918,05/14/2025 08:50:00,13.98,51.81,4.24,,,
